Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
27-04-2026 12.20,132.86.200.169,10.0.1.19,3291,502,Modbus_TCP,940,1.818,166,156040,85813.26,External,5,DoS,recon,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.17,25241,502,Modbus_TCP,940,0.439,167,156980,357841.54,External,2,DoS,recon,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.21,64977,502,Modbus_TCP,940,0.608,100,94000,154583.75,External,5,DoS,recon,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.22,15523,4840,OPC_UA,940,1.63,116,109040,66902.18,External,0,DoS,recon,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.10,8721,502,Modbus_TCP,940,1.984,101,94940,47862.27,External,6,DoS,recon,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.21,46647,502,Modbus_TCP,1220,1.63,264,322080,197620.52,External,16,DoS,escalation,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.12,18506,502,Modbus_TCP,1220,0.679,226,275720,406209.49,External,2,DoS,escalation,Malicious
27-04-2026 12.20,132.86.200.169,10.0.1.24,17314,4840,OPC_UA,1220,1.203,180,219600,182515.5,External,0,DoS,escalation,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.24,38801,502,Modbus_TCP,1220,1.815,251,306220,168759.7,External,3,DoS,escalation,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.13,51392,502,Modbus_TCP,1220,1.31,195,237900,181544.37,External,5,DoS,escalation,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.11,61026,4840,OPC_UA,1500,0.722,331,496500,687794.32,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.22,51866,4840,OPC_UA,1500,0.258,319,478500,1853646.43,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.12,37830,4840,OPC_UA,1500,0.693,275,412500,595433.68,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.15,39202,4840,OPC_UA,1500,0.243,336,504000,2075078.07,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.18,44419,4840,OPC_UA,1500,1.552,287,430500,277359.74,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.12,1107,4840,OPC_UA,1500,1.844,344,516000,279832.67,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.25,37672,502,Modbus_TCP,1500,1.383,288,432000,312278.84,External,4,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.24,62239,502,Modbus_TCP,1500,1.256,294,441000,351032.6,External,3,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.21,6936,4840,OPC_UA,1500,0.51,347,520500,1020076.79,External,0,DoS,peak,Malicious
27-04-2026 12.21,132.86.200.169,10.0.1.26,13122,4840,OPC_UA,1500,0.566,276,414000,731223.77,External,0,DoS,peak,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.18,60176,4840,OPC_UA,1500,1.433,267,400500,279423.63,External,0,DoS,peak,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.10,10766,4840,OPC_UA,1500,1.237,285,427500,345606.3,External,0,DoS,peak,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.23,26710,502,Modbus_TCP,1080,1.011,150,162000,160159.11,External,1,DoS,cooldown,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.25,62049,502,Modbus_TCP,1080,0.831,139,150120,180679.69,External,3,DoS,cooldown,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.11,29390,502,Modbus_TCP,1080,0.237,218,235440,992067.17,External,5,DoS,cooldown,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.26,20085,502,Modbus_TCP,1080,1.637,210,226800,138524.89,External,6,DoS,cooldown,Malicious
27-04-2026 12.22,132.86.200.169,10.0.1.23,10480,502,Modbus_TCP,1080,0.965,167,180360,186867.73,External,1,DoS,cooldown,Malicious
27-04-2026 12.22,10.0.1.22,10.0.1.23,43744,4840,OPC_UA,303,0.321,1,303,945.33,PLC,0,Normal,none,Normal
27-04-2026 12.22,10.0.1.24,10.0.1.11,56212,20000,DNP3,195,0.181,7,1365,7544.35,SCADA_Server,1,Normal,none,Normal
27-04-2026 12.22,10.0.1.11,10.0.1.10,10126,502,Modbus_TCP,88,0.423,7,616,1456.12,HMI,3,Normal,none,Normal
27-04-2026 12.22,10.0.1.10,10.0.1.19,49204,20000,DNP3,139,0.309,8,1112,3596.26,PLC,15,Normal,none,Normal
27-04-2026 12.22,10.0.1.25,10.0.1.14,42651,20000,DNP3,143,0.226,8,1144,5067.88,RTU,1,Normal,none,Normal
27-04-2026 12.23,2.42.242.108,10.0.1.17,25338,502,Modbus_TCP,277,0.052,4,1108,21375.56,External,16,False_Data_Injection,recon,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.24,52143,20000,DNP3,277,0.028,1,277,9995.32,External,6,False_Data_Injection,recon,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.20,30530,20000,DNP3,151,0.271,1,151,556.84,External,16,False_Data_Injection,recon,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.20,40824,502,Modbus_TCP,213,0.206,3,639,3101.19,External,16,False_Data_Injection,recon,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.10,7025,502,Modbus_TCP,246,0.063,3,738,11652.79,External,6,False_Data_Injection,escalation,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.19,27221,502,Modbus_TCP,189,0.077,2,378,4922.06,External,16,False_Data_Injection,escalation,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.26,58701,502,Modbus_TCP,277,0.177,2,554,3132.68,External,6,False_Data_Injection,escalation,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.15,48597,20000,DNP3,227,0.204,4,908,4441.59,External,16,False_Data_Injection,escalation,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.14,65478,20000,DNP3,161,0.186,5,805,4338.6,External,16,False_Data_Injection,escalation,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.11,51670,20000,DNP3,147,0.18,2,294,1634.96,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.18,27740,502,Modbus_TCP,89,0.06,1,89,1482.4,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.23,2.42.242.108,10.0.1.12,38191,20000,DNP3,229,0.262,5,1145,4362.62,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.11,49220,502,Modbus_TCP,183,0.05,4,732,14527.27,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.17,4823,20000,DNP3,202,0.091,5,1010,11129.81,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.24,30325,20000,DNP3,194,0.15,2,388,2584.89,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.11,34666,502,Modbus_TCP,257,0.138,3,771,5589.93,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.18,54951,502,Modbus_TCP,200,0.209,2,400,1913.92,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.24,31002,502,Modbus_TCP,195,0.184,2,390,2122.66,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.10,28407,20000,DNP3,216,0.272,1,216,793.62,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.11,38669,20000,DNP3,267,0.262,2,534,2040.72,External,16,False_Data_Injection,cooldown,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.13,30015,20000,DNP3,282,0.29,1,282,970.75,External,16,False_Data_Injection,cooldown,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.26,17107,502,Modbus_TCP,298,0.276,3,894,3244.85,External,16,False_Data_Injection,cooldown,Malicious
27-04-2026 12.24,2.42.242.108,10.0.1.26,54897,20000,DNP3,286,0.119,2,572,4822.88,External,6,False_Data_Injection,cooldown,Malicious
27-04-2026 12.24,10.0.1.16,10.0.1.10,2981,4840,OPC_UA,345,0.325,6,2070,6360.91,PLC,0,Normal,none,Normal
27-04-2026 12.25,10.0.1.25,10.0.1.11,36165,4840,OPC_UA,166,0.012,2,332,28244.34,RTU,0,Normal,none,Normal
27-04-2026 12.25,4.179.190.175,10.0.1.22,42582,502,Modbus_TCP,176,0.07,5,880,12631.23,External,6,False_Data_Injection,recon,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.23,55913,20000,DNP3,144,0.139,1,144,1038.65,External,16,False_Data_Injection,recon,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.21,45856,20000,DNP3,146,0.116,4,584,5054.48,External,6,False_Data_Injection,recon,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.11,34299,20000,DNP3,108,0.198,3,324,1632.79,External,16,False_Data_Injection,escalation,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.20,36768,20000,DNP3,236,0.23,4,944,4096.34,External,6,False_Data_Injection,escalation,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.13,7890,20000,DNP3,281,0.124,3,843,6782.8,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.19,12896,20000,DNP3,112,0.09,3,336,3729.12,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.26,14255,502,Modbus_TCP,146,0.138,3,438,3166.31,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.12,5508,20000,DNP3,145,0.243,2,290,1194.65,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.22,22197,502,Modbus_TCP,147,0.135,3,441,3263.02,External,16,False_Data_Injection,peak,Malicious
27-04-2026 12.25,4.179.190.175,10.0.1.19,20532,502,Modbus_TCP,81,0.17,4,324,1908.6,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.26,4.179.190.175,10.0.1.13,38231,502,Modbus_TCP,221,0.272,3,663,2433.62,External,6,False_Data_Injection,peak,Malicious
27-04-2026 12.26,4.179.190.175,10.0.1.26,60661,20000,DNP3,221,0.191,2,442,2317.26,External,16,False_Data_Injection,cooldown,Malicious
27-04-2026 12.26,4.179.190.175,10.0.1.25,41605,502,Modbus_TCP,182,0.102,1,182,1778.09,External,16,False_Data_Injection,cooldown,Malicious
27-04-2026 12.26,10.0.1.21,10.0.1.18,13645,4840,OPC_UA,240,0.327,3,720,2200.54,Historian,0,Normal,none,Normal
27-04-2026 12.26,10.0.1.25,10.0.1.13,46182,44818,EtherNet_IP,218,0.04,6,1308,32429.64,RTU,0,Normal,none,Normal
27-04-2026 12.26,67.247.251.200,10.0.1.19,13591,502,Modbus_TCP,364,0.313,4,1456,4657.39,External,15,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.13,16650,4840,OPC_UA,211,0.947,16,3376,3566.55,External,0,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.24,28411,44818,EtherNet_IP,146,0.69,8,1168,1693.81,External,0,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.12,28531,502,Modbus_TCP,375,0.105,4,1500,14295.12,External,15,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.19,56549,4840,OPC_UA,156,0.44,14,2184,4958.05,External,0,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.14,60925,4840,OPC_UA,373,0.752,5,1865,2480.89,External,0,MitM,recon,Malicious
27-04-2026 12.26,67.247.251.200,10.0.1.15,52204,4840,OPC_UA,462,0.597,9,4158,6966.34,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.13,32255,4840,OPC_UA,447,0.781,19,8493,10876.95,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.21,16591,502,Modbus_TCP,318,0.567,17,5406,9533.17,External,5,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.15,30509,4840,OPC_UA,472,0.383,11,5192,13543.57,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.21,45866,4840,OPC_UA,312,0.771,18,5616,7280.82,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.12,29255,4840,OPC_UA,250,0.367,4,1000,2728.11,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.26,24674,4840,OPC_UA,292,0.501,6,1752,3493.77,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.19,58073,4840,OPC_UA,480,0.955,4,1920,2010.69,External,0,MitM,escalation,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.16,9203,502,Modbus_TCP,413,0.323,9,3717,11523.2,External,3,MitM,peak,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.22,54675,4840,OPC_UA,199,0.607,9,1791,2950.98,External,0,MitM,peak,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.26,63362,44818,EtherNet_IP,141,0.646,16,2256,3493.01,External,0,MitM,peak,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.22,59068,20000,DNP3,388,0.223,3,1164,5221.57,External,15,MitM,peak,Malicious
27-04-2026 12.27,67.247.251.200,10.0.1.20,44145,502,Modbus_TCP,132,0.156,12,1584,10178.25,External,3,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.25,32567,44818,EtherNet_IP,251,0.303,17,4267,14083.53,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.10,40420,1883,MQTT,416,0.454,15,6240,13751.88,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.24,2241,47808,BACnet,325,0.401,13,4225,10533.71,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.15,55541,4840,OPC_UA,199,0.263,14,2786,10597.79,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.21,57931,502,Modbus_TCP,168,0.843,4,672,797.26,External,5,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.26,26353,4840,OPC_UA,369,0.419,6,2214,5284.2,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.18,48457,4840,OPC_UA,196,0.383,11,2156,5629.67,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.22,55428,20000,DNP3,367,0.901,3,1101,1222.34,External,16,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.14,31722,4840,OPC_UA,368,0.633,13,4784,7556.91,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.20,16286,4840,OPC_UA,440,0.204,10,4400,21540.8,External,0,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.21,8210,20000,DNP3,209,0.541,3,627,1159.47,External,4,MitM,peak,Malicious
27-04-2026 12.28,67.247.251.200,10.0.1.16,19651,4840,OPC_UA,253,0.754,10,2530,3355.51,External,0,MitM,peak,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.25,23764,1883,MQTT,185,0.54,18,3330,6164.74,External,0,MitM,peak,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.19,58760,4840,OPC_UA,301,0.11,16,4816,43683.81,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.18,22708,4840,OPC_UA,395,0.835,8,3160,3785.94,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.13,29101,1883,MQTT,423,0.132,19,8037,61067.46,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.14,19010,20000,DNP3,307,0.577,13,3991,6913.9,External,4,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.19,50897,4840,OPC_UA,313,0.101,17,5321,52881.89,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.21,56987,1883,MQTT,300,0.77,2,600,779.71,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.22,5988,4840,OPC_UA,239,0.141,4,956,6762.94,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,67.247.251.200,10.0.1.13,8816,44818,EtherNet_IP,472,0.675,2,944,1398.12,External,0,MitM,cooldown,Malicious
27-04-2026 12.29,10.0.1.10,10.0.1.19,43792,20000,DNP3,42,0.48,6,252,525.05,PLC,16,Normal,none,Normal
27-04-2026 12.29,10.0.1.21,10.0.1.17,17475,44818,EtherNet_IP,268,0.215,7,1876,8719.14,Historian,0,Normal,none,Normal
27-04-2026 12.29,10.0.1.20,10.0.1.25,8479,502,Modbus_TCP,103,0.481,3,309,641.94,Engineering_Workstation,16,Normal,none,Normal
27-04-2026 12.30,10.0.1.14,10.0.1.24,24780,47808,BACnet,145,0.1,3,435,4338.42,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 12.30,10.0.1.15,10.0.1.11,54242,1883,MQTT,42,0.199,7,294,1475.61,Historian,0,Normal,none,Normal
27-04-2026 12.30,10.0.1.13,10.0.1.20,25724,4840,OPC_UA,189,0.055,1,189,3455.87,RTU,0,Normal,none,Normal
27-04-2026 12.30,208.34.84.4,10.0.1.12,7373,502,Modbus_TCP,940,1.429,123,115620,80918.66,External,15,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.24,24593,502,Modbus_TCP,940,0.291,125,117500,403759.19,External,4,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.19,56710,4840,OPC_UA,940,0.265,166,156040,588807.24,External,0,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.10,58674,502,Modbus_TCP,940,1.587,174,163560,103053.23,External,1,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.19,16580,502,Modbus_TCP,940,0.549,126,118440,215654.76,External,2,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.20,26099,502,Modbus_TCP,940,1.514,176,165440,109263.46,External,3,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.11,55778,502,Modbus_TCP,940,0.159,180,169200,1062227.36,External,15,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.19,48692,4840,OPC_UA,940,1.211,184,172960,142876.7,External,0,DoS,recon,Malicious
27-04-2026 12.30,208.34.84.4,10.0.1.23,5043,502,Modbus_TCP,940,1.377,129,121260,88077.77,External,6,DoS,recon,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.26,11339,502,Modbus_TCP,940,0.895,152,142880,159712.38,External,4,DoS,recon,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.15,41413,4840,OPC_UA,1220,0.83,186,226920,273381.13,External,0,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.10,17078,502,Modbus_TCP,1220,0.672,194,236680,352253.2,External,16,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.14,21829,502,Modbus_TCP,1220,0.211,201,245220,1159784.72,External,2,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.11,42423,502,Modbus_TCP,1220,1.786,197,240340,134579.82,External,15,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.10,19754,4840,OPC_UA,1220,0.762,207,252540,331312.79,External,0,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.21,53429,4840,OPC_UA,1220,1.127,259,315980,280288.61,External,0,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.25,30221,4840,OPC_UA,1220,1.332,195,237900,178619.12,External,0,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.15,2369,502,Modbus_TCP,1220,1.431,230,280600,196087.75,External,5,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.13,42990,502,Modbus_TCP,1220,1.626,220,268400,165081.96,External,2,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.21,3833,4840,OPC_UA,1220,1.252,182,222040,177320.51,External,0,DoS,escalation,Malicious
27-04-2026 12.31,208.34.84.4,10.0.1.11,61314,502,Modbus_TCP,1220,0.637,261,318420,499529.26,External,5,DoS,escalation,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.20,15296,4840,OPC_UA,1220,0.379,246,300120,790987.52,External,0,DoS,escalation,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.14,9095,4840,OPC_UA,1220,1.11,178,217160,195726.24,External,0,DoS,escalation,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.23,8714,502,Modbus_TCP,1500,1.556,285,427500,274775.15,External,4,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.16,19272,4840,OPC_UA,1500,1.362,328,492000,361358.69,External,0,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.22,41728,502,Modbus_TCP,1500,1.987,302,453000,228033.73,External,4,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.12,15375,4840,OPC_UA,1500,1.201,283,424500,353552.32,External,0,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.25,40548,502,Modbus_TCP,1500,1.529,322,483000,315847.73,External,5,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.25,60853,4840,OPC_UA,1500,0.198,305,457500,2316165.88,External,0,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.10,61928,502,Modbus_TCP,1500,1.15,345,517500,450118.58,External,15,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.13,58711,502,Modbus_TCP,1500,1.528,325,487500,319016,External,16,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.18,28243,502,Modbus_TCP,1500,0.677,264,396000,584782.57,External,16,DoS,peak,Malicious
27-04-2026 12.32,208.34.84.4,10.0.1.18,4041,502,Modbus_TCP,1500,0.383,322,483000,1259918.84,External,6,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.21,58596,4840,OPC_UA,1500,1.241,269,403500,325151.04,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.17,41204,502,Modbus_TCP,1500,1.984,300,450000,226763.11,External,5,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.18,40117,502,Modbus_TCP,1500,0.721,337,505500,701330.09,External,15,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.16,17094,4840,OPC_UA,1500,0.528,320,480000,908677.42,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.22,5819,502,Modbus_TCP,1500,1.792,348,522000,291240.43,External,3,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.26,34272,4840,OPC_UA,1500,0.406,263,394500,971950.2,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.13,14135,502,Modbus_TCP,1500,0.106,259,388500,3648244.08,External,5,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.10,46774,4840,OPC_UA,1500,1.09,297,445500,408785.52,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.16,47033,502,Modbus_TCP,1500,1.484,332,498000,335614.77,External,15,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.26,38765,4840,OPC_UA,1500,1.764,290,435000,246579.17,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.22,6547,4840,OPC_UA,1500,0.398,284,426000,1070078.59,External,0,DoS,peak,Malicious
27-04-2026 12.33,208.34.84.4,10.0.1.16,8554,502,Modbus_TCP,1500,0.677,250,375000,553530.6,External,1,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.26,4097,4840,OPC_UA,1500,1.083,332,498000,459906.04,External,0,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.18,30684,502,Modbus_TCP,1500,1.343,344,516000,384351.84,External,15,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.18,15858,502,Modbus_TCP,1500,1.673,293,439500,262711,External,6,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.10,4037,502,Modbus_TCP,1500,1.227,283,424500,345988.66,External,16,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.24,44600,502,Modbus_TCP,1500,0.102,288,432000,4247796.97,External,5,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.22,32868,4840,OPC_UA,1500,1.506,337,505500,335579.99,External,0,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.25,54301,502,Modbus_TCP,1500,1.211,266,399000,329594.13,External,3,DoS,peak,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.17,39966,4840,OPC_UA,1080,0.72,184,198720,275936.42,External,0,DoS,cooldown,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.19,3475,502,Modbus_TCP,1080,1.053,151,163080,154806.33,External,16,DoS,cooldown,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.13,23424,4840,OPC_UA,1080,1.178,199,214920,182392.4,External,0,DoS,cooldown,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.19,1402,502,Modbus_TCP,1080,0.485,230,248400,512680.23,External,4,DoS,cooldown,Malicious
27-04-2026 12.34,208.34.84.4,10.0.1.18,21129,4840,OPC_UA,1080,1.542,195,210600,136607.38,External,0,DoS,cooldown,Malicious
27-04-2026 12.35,208.34.84.4,10.0.1.14,44338,4840,OPC_UA,1080,1.171,132,142560,121764.53,External,0,DoS,cooldown,Malicious
27-04-2026 12.35,208.34.84.4,10.0.1.13,32633,4840,OPC_UA,1080,1.151,132,142560,123869.19,External,0,DoS,cooldown,Malicious
